,team_id,win,losses,name,tag,last_match_time,rating,TS_rating,capitan,player_1,player_2,player_3,player_4,player_5
2850016,2850016,20,24,Sanguine Sharks,SHARKS,1485447079,1104.2964297262852,"trueskill.Rating(mu=1082.725, sigma=1.532)",119180054,119180054,66228684,55649904,91730177,47976221
3047209,3047209,0,1,ScareCrow,ScR,1471966103,991.0967573305072,"trueskill.Rating(mu=963.255, sigma=76.139)",298436169,184847685,298436169,187224971,285081340,213090137
3262331,3262331,181,136,Team EVOS,EVOS,1565878669,1102.257330925795,"trueskill.Rating(mu=1083.525, sigma=0.859)",179773256,151835528,179773256,136829091,121404228,199133117
1330871,1330871,0,1,ALEXIS,TG.Esport,1472040408,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",172114806,172114806,105802517,266260420,336960664,337429374
2849457,2849457,7,5,TFC eSports,TFC,1486283423,1029.96737182763,"trueskill.Rating(mu=1054.209, sigma=16.853)",257506379,107142801,172114806,257506379,176320695,164407519
2112366,2112366,0,1,Halberd Valeera,HalberdV,1472130002,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",121650787,121650787,118038380,135106474,112015681,237587022
1703527,1703527,3,2,RIP THE DREAM,RTD,1473592136,1020.1886326436893,"trueskill.Rating(mu=1074.320, sigma=23.430)",101855986,101855986,114624648,100669279,94284029,101596268
3259709,3259709,0,2,Overseer,OV,1567686332,967.3658211935988,"trueskill.Rating(mu=888.640, sigma=64.200)",317726197,317726197,93919878,112858450,107117787,130692124
713699,713699,1,1,Celestial Onslaught,CEON,1472299168,1000.0,"trueskill.Rating(mu=1009.828, sigma=68.237)",109325142,109325142,181351015,247112491,306834291,131330953
3264863,3264863,9,4,WINGSHADOW,WSW,1475933601,1069.0246278144898,"trueskill.Rating(mu=1131.859, sigma=15.735)",135467217,135467217,136005752,140173112,370775374,108544828
3259541,3259541,0,1,GARRY,GARRY,1472212060,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",297852577,212379405,284242654,208503748,232553715,297852577
2883718,2883718,5,5,DreamScape,DreamScape,1479035205,1009.5714719076863,"trueskill.Rating(mu=1038.132, sigma=15.157)",124542988,124542988,179854722,103208524,169141480,274299616
3261159,3261159,1,2,Maximum Effort ,MxE,1473513719,986.1385382272296,"trueskill.Rating(mu=984.106, sigma=62.224)",230464070,230464070,155231163,166889105,186695779,203873129
2651866,2651866,1,0,Seribu Sungai,Srs,1472213261,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",223148791,223148791,285966392,189237758,197637040,184070874
3152402,3152402,0,1,_,_,1472213261,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",240599826,240599826,283642612,222455965,179553992,246084800
3263712,3263712,0,1,FRY.net,FRY.-,1472216187,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",153811310,252293487,275393852,312213260,153811310,318998921
2609939,2609939,0,1,Soul of Indonesian,SOUL ID,1472216210,982.5967618677092,"trueskill.Rating(mu=901.947, sigma=71.853)",321313591,321313591,304496750,350768900,173316622,203565743
2586189,2586189,1,1,-IdiotGeneration-,iGen,1472384590,1000.7024671725246,"trueskill.Rating(mu=1016.800, sigma=68.009)",189393353,106464086,342324879,245069211,189393353,163633483
3261423,3261423,0,2,Gruduk Gaming,GG,1472306891,968.0,"trueskill.Rating(mu=897.088, sigma=68.237)",131711778,131711778,195293608,171102817,252447876,112647786
2604408,2604408,7,3,Ezthmus,Ez,1475929697,1054.4334796144512,"trueskill.Rating(mu=1152.943, sigma=25.325)",157612052,157612052,284604602,218089170,181158776,149266743
2621376,2621376,0,2,SCRUMPTIOUS,SCRMP,1472300288,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",143677858,153961349,158988556,365941870,145212969,143677858
3212253,3212253,0,1,Absolutely Gaspol,AG,1472219570,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",184334784,184334784,257984276,300650936,188555998,136085705
3265083,3265083,1,0,Coeg Gaming,CG,1472219570,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",293695597,293695597,189965244,274389836,153640058,193716354
3156116,3156116,1,1,THeOne,_,1472223670,1000.0,"trueskill.Rating(mu=1009.828, sigma=68.237)",198380575,198380575,210576695,189438485,166790737,196624857
3265020,3265020,0,2,Silence,Silence,1472300650,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",277944568,277944568,321082773,300170152,274538284,182976000
2674663,2674663,3,2,Geass Team,Geass,1481462302,1016.086761142944,"trueskill.Rating(mu=1069.464, sigma=47.304)",121283945,121283945,196088389,105161458,176864165,187598948
2150829,2150829,0,1,Adess Gaming,AG,1472220217,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",145576825,188709494,118153258,142665352,145576825,196016486
3262512,3262512,59,39,The Prime NND,TP.NND,1524640166,1166.349369567339,"trueskill.Rating(mu=1081.681, sigma=1.163)",169141480,169141480,181716137,111473138,250733860,104888934
3262329,3262329,0,1,Tom N Jerry,TNJ,1472220817,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",198557785,198557785,192322548,136283009,220319334,186592689
3032298,3032298,0,1,Sugiono Trump,www,1472221556,985.4358728782763,"trueskill.Rating(mu=966.225, sigma=83.638)",284658358,218544958,215873078,184625965,210525678,284658358
3265016,3265016,5,2,Dark Revenge,Dark,1476021723,1040.1977497302894,"trueskill.Rating(mu=1086.487, sigma=42.437)",199339221,199339221,150243680,152599441,126896387,206901527
2929788,2929788,0,2,OverPower Gaming,[OP].G,1472299125,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",259795436,259795436,316348904,228082009,218278875,172109243
3259436,3259436,2,3,MGS,MGS,1476018580,987.351426546615,"trueskill.Rating(mu=990.272, sigma=50.091)",241825511,241825511,151386499,177945216,310923079,326858739
3154844,3154844,1,0,Tron.Net,TRON.Net,1472222153,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",124874927,207296961,171394629,124653023,124874927,175822558
2435301,2435301,0,2,Voracious Wind,VW,1472261654,965.232688778832,"trueskill.Rating(mu=946.002, sigma=63.881)",107856541,107856541,161683666,60060276,79751101,110700126
1890226,1890226,1,2,Overdose,O.D,1479626042,988.5731041283176,"trueskill.Rating(mu=980.947, sigma=52.665)",150737030,116227071,144640673,158998119,103309808,150737030
2966341,2966341,0,1,TeamForbidden,4Bidden,1472275020,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",140568184,140568184,107202747,136743788,112994476,169422290
1637253,1637253,3,2,NIEZA ESPORT,NZ,1473506391,1015.7609214745648,"trueskill.Rating(mu=1004.612, sigma=32.427)",233088131,233088131,164257103,164311636,164506198,118329362
3266024,3266024,0,3,_,_,1472297735,954.8718751773816,"trueskill.Rating(mu=905.566, sigma=67.585)",136648567,136648567,136664012,300323185,138612506,108868178
3266020,3266020,2,0,BigBoys,_,1472283976,1030.5304984710244,"trueskill.Rating(mu=1073.937, sigma=74.338)",143384074,202392232,136402190,143384074,162706241,117895671
2888097,2888097,0,1,Kaze TEAM,Kaze,1472281194,991.7087781540132,"trueskill.Rating(mu=963.800, sigma=76.368)",315847252,315847252,362425390,235543182,322135308,356344430
2692980,2692980,0,1,Mystify Gaming,Mystify,1472285131,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",350589252,147877120,211092174,307864120,182763789,350589252
2501784,2501784,0,1,good night,RIG,1472288283,991.9985829592433,"trueskill.Rating(mu=964.185, sigma=76.532)",322135308,322135308,176612012,154158360,231947861,233662800
3265632,3265632,97,73,PG.Barracx,BrX,1565878669,1096.4851933489017,"trueskill.Rating(mu=1083.313, sigma=0.924)",277064146,165086162,140666974,359068880,277064146,237201026
3261349,3261349,0,1,HappyBear,HB,1472289210,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",152985493,102634567,175574136,171693116,183612249,152985493
2688686,2688686,1,1,Malaikat Kegelapan,MK,1472303252,1000.1251627758045,"trueskill.Rating(mu=1022.640, sigma=63.636)",180809190,180809190,218240182,321130457,243554620,133569579
2983942,2983942,1,0,井冈山短腿猎人们,_,1472297735,1014.5976263515939,"trueskill.Rating(mu=1037.092, sigma=82.836)",136414878,144551908,136414878,141133392,251085595,165713344
1477412,1477412,1,1,Cat Doto ,CD,1472306622,999.9641267090166,"trueskill.Rating(mu=992.683, sigma=59.235)",172168850,115533387,343121218,172168850,192463401,180467446
3153135,3153135,0,1,INFINITY GAMING,IG,1472299512,983.9605038296028,"trueskill.Rating(mu=951.321, sigma=73.908)",282247706,282247706,205794867,157498793,322813257,172014849
3047213,3047213,1,1,Black Knight,_,1472391199,999.9320250800251,"trueskill.Rating(mu=992.348, sigma=58.494)",185993842,185993842,192268478,234677169,348596093,341172605
2783733,2783733,1,1,Sleepyng Beauty Reborn,SBR,1472305797,998.5612260339534,"trueskill.Rating(mu=988.445, sigma=70.004)",257278768,257278768,321027085,313920961,313918822,313915936
3265212,3265212,3,1,1K MMR SCRUBS,1K,1472394791,1030.5640964597344,"trueskill.Rating(mu=1076.280, sigma=52.435)",202350612,202350612,100966386,103206377,149682781,112608861
2583702,2583702,2,2,Vivian,Vivian,1475332568,999.2636932064779,"trueskill.Rating(mu=993.660, sigma=54.948)",238047591,238047591,291934596,285286170,173769560,205284980
3266307,3266307,1,2,Union,Union,1472390286,983.2976013366472,"trueskill.Rating(mu=967.521, sigma=61.933)",211331479,211331479,362703625,363715959,362952529,349967042
3213348,3213348,0,1,Sentry,PM,1472301177,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",318144278,238425862,259558116,318144278,296409936,316568048
3154728,3154728,0,1,TeamPusingPusing,TPP,1472303254,984.6987051952966,"trueskill.Rating(mu=954.339, sigma=74.739)",175540147,175540147,128129737,208934008,178313255,349359284
2907696,2907696,0,2,PakTani The Return,Petani,1472309374,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",357403599,357403599,155926591,216480989,176862086,174844709
2602265,2602265,1,0,SevenGaming,_,1472304987,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",175667733,175667733,332490034,132351547,112830568,114534889
3262498,3262498,6,3,Tokek Gaming,P2L,1472825121,1045.3016530640243,"trueskill.Rating(mu=1118.009, sigma=16.338)",152900218,179487544,152900218,368995723,130856212,204074599
2633856,2633856,1,1,Elvo,Elvo,1472385319,1001.4049346483987,"trueskill.Rating(mu=1041.338, sigma=63.139)",212402691,212402691,209672041,358611974,155096078,189815055
2651694,2651694,0,1,Mystic Glory,MG,1472309094,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",187041833,187041833,218819766,217413754,247454784,245607323
2930884,2930884,1,1,GarudaMon,GMS,1472387387,999.9663034182647,"trueskill.Rating(mu=1003.504, sigma=68.532)",240436137,240436137,308394520,126991777,178356173,187679858
2711460,2711460,0,1,_,_,1472309839,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",177790349,278498976,115966040,180893273,177790349,159554412
2858848,2858848,1,0,BILLING OBELIX,OB,1472309839,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",185970121,185970121,178789086,241085811,341318363,172204083
3264848,3264848,0,1,Shine of Al-Fath,SoAF,1472310521,984.7701398146428,"trueskill.Rating(mu=966.111, sigma=83.910)",339239599,233073571,208323323,354257406,339239599,308592878
3286764,3286764,0,1,We Are Not Team,W.A.N.T,1472311764,982.5976263515939,"trueskill.Rating(mu=903.034, sigma=72.145)",187109806,320137584,187109806,302193404,209163685,188978892
3154895,3154895,0,2,_,_,1472380369,985.0530584442669,"trueskill.Rating(mu=954.512, sigma=68.089)",177871249,177871249,153743990,175042918,327150862,259206659
3313166,3313166,1,0,BILLING OBELIX,OBELIX,1472386579,1015.3957150746518,"trueskill.Rating(mu=1058.289, sigma=75.900)",134085733,241085811,134085733,172204083,341318363,288856114
3290455,3290455,1,1,SAVERSKY FIRST,SVR,1472393443,999.2313433034567,"trueskill.Rating(mu=1012.308, sigma=64.817)",211330922,173067936,153248082,247564572,355323533,211330922
3313312,3313312,4,1,BILLING OBELIX,OB,1472565490,1049.4366577554383,"trueskill.Rating(mu=1167.431, sigma=29.071)",172204083,172204083,241085811,178789086,343338197,178618022
3313892,3313892,1,0,Los vatidolkaz,Lov,1472429946,1012.6066616557144,"trueskill.Rating(mu=1013.270, sigma=89.750)",141558060,107158254,141558060,137727120,198043072,109727171
2917200,2917200,0,1,Seven Gaming,G7,1472472066,984.7700682218706,"trueskill.Rating(mu=968.280, sigma=84.250)",132351547,132351547,175667733,169854577,114195526,114534889
2881024,2881024,2,2,Polarity Gaming,Polarity,1479904775,1005.6652878634063,"trueskill.Rating(mu=1081.167, sigma=26.034)",351158039,351158039,296557084,313028108,101287358,216093603
1252828,1252828,4,1,Scrofulous,scr,1476896767,1038.4385282411802,"trueskill.Rating(mu=1010.023, sigma=47.586)",154116941,154116941,115177733,44659030,284176878,48815799
2920011,2920011,0,2,Too much Salt,TMS,1472580214,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",113891183,104356549,177175676,176906322,113891183,116349492
645123,645123,40,24,Rozbíječi,Rozb,1559581820,1045.249313406097,"trueskill.Rating(mu=1094.663, sigma=2.975)",31447369,49274352,99611577,82302800,86169030,31447369
3096793,3096793,0,5,BeFree,B3,1475087851,928.136170129686,"trueskill.Rating(mu=878.677, sigma=54.491)",149330018,149330018,196898451,191917177,117835728,131556856
3214118,3214118,1,0,Cyber Gaming,CG,1472580867,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",191948398,191948398,101952809,126212866,31884574,103757196
3313610,3313610,2,5,3 Claritky,3CL,1476816398,960.1139386960216,"trueskill.Rating(mu=952.924, sigma=39.805)",100385049,63848411,118611917,100385049,102107802,63814942
2761651,2761651,0,1,REKT_Hajadla,RKT,1472583449,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",100385049,99928757,63814942,100385049,102107802,108680138
3215121,3215121,1,0,Cyber Gaming,CG,1472583449,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",191948398,101952809,103757196,31884574,126212866,191948398
2386699,2386699,0,1,Luis + 4,Luis + 4,1472932122,993.815387839373,"trueskill.Rating(mu=962.517, sigma=75.303)",196979410,115635883,196979410,102119080,252347280,298592998
3320817,3320817,2,2,DilecomTeam,DilecomT,1473036126,1018.6801659407056,"trueskill.Rating(mu=1046.337, sigma=19.441)",99672424,99672424,100507647,368423468,249651648,200085647
2898684,2898684,0,1,Team Solo Mid,TSM,1472940727,984.5022466035257,"trueskill.Rating(mu=917.687, sigma=63.570)",326482545,326482545,191054217,264633872,161674786,284816886
2928396,2928396,0,1,Bac,BAC.,1472945158,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",201566042,362617519,102976925,157894502,28936989,201566042
3290820,3290820,1,1,Mashmellow,_,1473019276,999.2636932064779,"trueskill.Rating(mu=998.922, sigma=69.518)",350620960,350620960,181716357,104492182,110670187,166924523
3321900,3321900,1,0,DilecomTeam,DilecomT.,1473019276,1016.7363067935221,"trueskill.Rating(mu=1084.205, sigma=75.666)",99672424,99672424,59463394,368423468,100507647,249651648
2913028,2913028,9,7,Seven lan center,Seven,1493592158,1047.5574322722348,"trueskill.Rating(mu=1066.135, sigma=18.079)",134117792,125303694,304424907,305241110,107403781,134117792
3154882,3154882,0,1,do you even DOTA,Dudez,1473084387,983.9337423890199,"trueskill.Rating(mu=929.708, sigma=74.853)",319935237,319935237,203760464,169807881,285377494,147871879
3212263,3212263,0,1,KAPPA,KP,1473087379,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",85317268,85803279,338659776,163886648,85317268,318835179
3264781,3264781,2,1,Stay Calm And Rape,SCAR,1474988676,1016.8459595923622,"trueskill.Rating(mu=1072.831, sigma=53.255)",87407014,122436455,87407014,117194256,80205178,198472589
1319202,1319202,1,1,High|Hopes,H|H,1474289781,996.4984708173296,"trueskill.Rating(mu=949.531, sigma=65.935)",163883967,163883967,123671944,122374221,56980167,223403358
2548789,2548789,3,2,HellRaisers Dota 2,HR,1476881387,1017.6088503259292,"trueskill.Rating(mu=1071.244, sigma=34.720)",111115103,102561634,110315198,111121359,111121801,111115103
3322685,3322685,0,1,Indian Dota,InDota,1473089335,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",329536953,329536953,101073233,146504973,317992803,102108595
1585447,1585447,1,4,Žgrumblanda,w5,1474215122,952.0433327257292,"trueskill.Rating(mu=883.635, sigma=41.811)",25051015,123308294,90390222,65945731,25051015,176906322
2930561,2930561,4,4,AVIUS,AVIUS,1480262029,1005.0615616635994,"trueskill.Rating(mu=1062.977, sigma=36.862)",93680381,93680381,248096417,115481430,55773698,116276387
2607096,2607096,19,9,AHOJAHOJ2,AHOJ,1525888621,1061.1406972759773,"trueskill.Rating(mu=1065.411, sigma=12.135)",232356398,232356398,91449910,170204396,49562484,56937182
2739170,2739170,0,1,NA STARY KOLENA,OLD,1473104104,984.7024671725246,"trueskill.Rating(mu=953.459, sigma=81.730)",100385049,100385049,102107802,20603135,63814942,114070719
3323460,3323460,1,1,Nub Squad,N5,1474468421,999.5200488939827,"trueskill.Rating(mu=1012.773, sigma=58.656)",349074156,349074156,153042951,131585759,129598961,95772979
3315253,3315253,0,1,Farm For Fame,F4F,1473165719,984.8844456488272,"trueskill.Rating(mu=977.027, sigma=83.721)",196997842,234299178,134970007,355351565,139731198,196997842
3323503,3323503,0,2,Chainsmokers,_,1475845503,968.802554316194,"trueskill.Rating(mu=918.093, sigma=66.443)",293689857,293689857,153901928,147470834,301301363,130787377
2576685,2576685,0,1,Arunachal Warriors,AW,1473168727,983.2976040070979,"trueskill.Rating(mu=923.892, sigma=76.698)",204856261,204856261,331214239,317706039,81065810,65431318
3323563,3323563,4,2,Blades of Chaos,BoC,1476776133,1026.0856287103597,"trueskill.Rating(mu=1041.529, sigma=25.660)",100482441,368038708,109376928,100482441,123240602,290141226
3157536,3157536,0,1,ABKOL,ABK,1473169716,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",365051401,365051401,365796677,309158518,238348063,190084733
3321313,3321313,1,2,CYCLONE BROTHERS,CyBro,1475510825,984.6160847277347,"trueskill.Rating(mu=984.409, sigma=54.372)",106406316,38912013,106406316,169467692,326358406,174689948
3323559,3323559,0,1,Azide,Azide,1473170025,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",307916278,307916278,123140336,250419593,74801753,273643876
3321494,3321494,1,2,Stray Dogs,SD.,1475502804,983.3605559223288,"trueskill.Rating(mu=973.748, sigma=60.548)",209769837,111450351,110448972,6817511,209769837,332347070
3319006,3319006,1,1,Tp,Tp,1474985093,1001.5679604277356,"trueskill.Rating(mu=1032.473, sigma=67.181)",354457480,354457480,255414637,233131129,106159451,351315827
